Date,Open,High,Low,Close,Adj Close,Volume
2011-12-16,179.741867,179.741867,173.910141,175.497131,110.265823,12394472
2011-12-19,176.395798,176.567871,174.235184,174.847031,109.857361,5271735
2011-12-20,177.342255,179.091782,176.634796,179.005737,112.470337,4958145
2011-12-21,175.162521,175.430206,171.166351,173.489487,109.004387,9709495
2011-12-22,174.674957,174.761002,173.040146,174.034424,109.346786,5284392
2011-12-23,175.057358,176.720840,173.891006,176.625244,110.974602,3192706
2011-12-27,176.835571,177.676865,176.281067,176.816437,111.094734,2902859
2011-12-28,177.045883,177.246658,175.277252,175.898666,110.518082,3004112
2011-12-29,175.975143,178.040146,175.917786,177.992355,111.833557,3076914
2011-12-30,178.135757,178.279160,175.764816,175.793503,110.452019,3693321
2012-01-03,178.518158,180.411087,177.820267,178.107071,111.905685,5905716
2012-01-04,177.409180,178.135757,176.806885,177.380493,111.449142,4546648
2012-01-05,176.682602,176.892929,175.047806,176.539200,110.920525,4668403
2012-01-06,176.281067,176.367111,174.292542,174.512421,109.647087,5122367
2012-01-09,174.187378,174.254303,172.342255,173.604202,109.076500,5440455
2012-01-10,175.172089,175.640533,173.231354,173.336517,108.908264,5398406
2012-01-11,172.782028,174.770554,172.562134,174.302109,109.514992,4299897
2012-01-12,173.862335,173.910141,170.535370,172.609940,108.451820,7197526
2012-01-13,171.587006,171.711288,169.550674,171.281067,107.616859,5522043
2012-01-17,172.428299,173.996170,171.434036,172.084137,108.121429,6279556
2012-01-18,171.921600,173.613770,171.606125,173.107071,108.764137,4812228
2012-01-19,173.795410,174.340347,172.418732,172.581268,108.433762,8961291
2012-01-20,177.600388,180.659653,176.625244,180.229446,113.239182,13440786
2012-01-23,179.646271,182.141495,179.416824,181.625244,114.116119,6016278
2012-01-24,180.334610,183.843216,180.229446,183.489487,115.287460,5591602
2012-01-25,182.915863,183.785858,181.271515,183.298279,115.167320,4560246
2012-01-26,183.355637,184.311661,182.093689,182.581268,114.716820,4188916
2012-01-27,181.653915,183.336517,181.462708,182.084137,114.404480,3514978
2012-01-30,181.061188,184.254303,179.942642,184.034424,115.629822,4559514
2012-01-31,184.598465,184.608032,182.600388,184.130020,115.689888,5048833
2012-02-01,184.713196,186.242828,183.948380,184.149139,115.701920,5322885
2012-02-02,184.244736,184.827911,182.915863,183.107071,115.047188,4087036
2012-02-03,184.445511,185.592728,184.072662,185.124283,116.314651,4729698
2012-02-06,184.015289,185.238998,183.556412,184.340347,115.822021,3807231
2012-02-07,183.986618,185.602295,183.527725,184.847031,116.140442,3590918
2012-02-08,184.302109,185.066925,183.298279,184.464630,116.351486,3978775
2012-02-09,184.541107,185.908218,184.082214,184.636703,116.459969,4054714
2012-02-10,183.326965,183.967499,182.868073,183.957932,116.031860,3547091
2012-02-13,184.808792,185.172089,183.307846,184.149139,116.152481,2571905
2012-02-14,183.326965,184.130020,182.437866,183.766724,115.911247,3554413
2012-02-15,183.852768,184.933075,182.848953,183.795410,115.929344,4205861
2012-02-16,184.139572,184.751434,183.556412,184.531555,116.393707,3687673
2012-02-17,185.191208,185.334610,183.843216,184.913956,116.634895,3918839
2012-02-21,185.210327,185.697891,183.996170,184.885284,116.616821,3445106
2012-02-22,184.541107,186.175903,184.273422,185.344162,116.906212,3426487
2012-02-23,185.344162,190.468445,184.780121,188.919693,119.161514,8402204
2012-02-24,189.655838,189.827911,187.963669,189.063095,119.251945,3507447
2012-02-27,188.126190,189.971313,187.476105,188.843216,119.113228,3931286
2012-02-28,189.053543,190.210327,188.747604,189.273422,119.384628,3313100
2012-02-29,189.158707,190.411087,187.810699,188.078400,118.630844,5352487
2012-03-01,188.556412,189.741867,188.269592,188.843216,119.113228,3724074
2012-03-02,188.432129,190.143402,188.393875,190.066925,119.885117,3898860
2012-03-05,189.636703,192.342255,189.579346,191.835571,121.000687,7257148
2012-03-06,190.382416,190.860428,188.154877,188.585083,118.950455,5454576
2012-03-07,189.378586,189.837479,188.632889,189.072662,119.258003,3500857
2012-03-08,190.478012,191.195023,189.913956,191.022949,120.488098,3290507
2012-03-09,191.185471,192.256210,190.936905,191.797318,120.976593,3324397
2012-03-12,192.093689,192.705551,191.424469,192.160614,121.205711,3263206
2012-03-13,192.848953,194.933075,192.743790,194.818359,122.882103,5089836
2012-03-14,194.818359,196.128113,194.684509,195.717010,123.448952,4814006
2012-03-15,195.927338,197.112808,195.736145,196.940720,124.220772,3787671
2012-03-16,197.925430,198.393875,196.950287,196.950287,124.226852,10080302
2012-03-19,196.663483,197.447418,195.506699,196.673035,124.051926,3936307
2012-03-20,195.736145,195.984711,194.741867,195.267685,123.165550,3865075
2012-03-21,195.334610,196.720840,195.315491,195.688339,123.430817,3483075
2012-03-22,195.028687,196.931168,194.990433,196.453156,123.913307,3459959
2012-03-23,196.835571,196.902481,195.564056,196.443588,123.907219,3175865
2012-03-26,197.370941,198.776291,197.246658,198.632889,125.288177,3575437
2012-03-27,199.292542,199.483749,197.896744,198.068832,124.932327,2828907
2012-03-28,198.317398,199.512421,197.198853,198.173996,124.998680,3415922
2012-03-29,197.026764,199.330780,196.959854,199.110901,125.589615,3560270
2012-03-30,199.560226,199.923523,198.862335,199.474182,125.818764,3363099
2012-04-02,199.770554,200.468445,198.938812,200.258133,126.313271,3543743
2012-04-03,200.105164,201.424469,199.369019,200.286804,126.331306,4279709
2012-04-04,197.151047,197.877625,196.166351,196.988525,124.250916,4606584
2012-04-05,196.128113,196.634796,195.468445,196.434036,123.901176,3984214
2012-04-09,195.411087,197.103256,194.426392,195.927338,123.581581,3479937
2012-04-10,195.927338,196.692154,193.279160,193.432129,122.007729,4323013
2012-04-11,195.019119,195.334610,193.556412,193.671127,122.158508,3521045
2012-04-12,193.881454,196.520081,193.728485,196.290634,123.810753,3064362
2012-04-13,195.334610,195.650101,193.881454,193.881454,122.291153,3940282
2012-04-16,195.736145,196.912048,193.804977,193.804977,122.242920,4002624
2012-04-17,195.573608,198.508606,195.172089,198.326965,125.095177,6344513
2012-04-18,193.527725,195.095596,191.204590,191.328873,120.681107,10620561
2012-04-19,191.233276,192.409180,188.833649,190.736145,120.307205,6027993
2012-04-20,191.042068,191.319305,190.334610,190.822174,120.361526,4977077
2012-04-23,189.187378,190.344162,188.135757,189.885284,119.770538,3785265
2012-04-24,190.305923,193.575531,190.124283,191.204590,120.602699,5885110
2012-04-25,193.135757,194.732315,192.925430,194.617584,122.755516,4187556
2012-04-26,194.455063,197.141495,194.455063,196.539200,123.967552,3454624
2012-04-27,197.390060,199.015289,196.854691,197.715103,124.709244,3657757
2012-04-30,197.619507,198.814529,197.246658,197.973236,124.872070,2900767
2012-05-01,198.068832,199.741867,197.619507,198.852768,125.426796,2840831
2012-05-02,197.868073,199.110901,197.810699,198.910141,125.463005,2468874
2012-05-03,199.110901,199.732315,197.466537,198.126190,124.968552,2956624
2012-05-04,197.390060,198.001907,195.411087,195.975143,123.611732,4208686
2012-05-07,194.990433,195.764816,193.977051,194.789673,122.864006,3528576
2012-05-08,193.537292,194.130020,190.936905,192.619507,122.004097,4060049
2012-05-09,191.195023,194.072662,190.305923,192.380493,121.852745,3914655
2012-05-10,192.160614,194.311661,191.223709,191.778198,121.471291,4006703
2012-05-11,191.166351,193.231354,191.156784,192.323135,121.816429,2501509
2012-05-14,191.128113,191.883362,189.827911,190.669220,120.768845,3168543
2012-05-15,190.669220,192.609940,190.019119,190.286804,120.526627,3124820
2012-05-16,190.650101,192.495224,189.464630,190.946457,120.944450,5231046
2012-05-17,190.889099,191.959854,188.948380,189.187378,119.830284,5885110
2012-05-18,190.038239,190.038239,186.577438,187.265778,118.613091,6001007
2012-05-21,187.361374,189.225616,186.070740,189.063095,119.751526,4007958
2012-05-22,189.330780,189.541107,187.437866,188.164429,119.182327,3731187
2012-05-23,186.931168,187.848953,184.703629,187.495224,118.758438,4288600
2012-05-24,187.370941,187.648178,185.468445,187.466537,118.740280,3733488
2012-05-25,186.529633,187.380493,185.468445,185.755264,117.656372,3035387
2012-05-29,186.634796,189.369019,186.634796,187.820267,118.964355,3784951
2012-05-30,186.233276,186.873810,185.248566,185.975143,117.795670,3768215
2012-05-31,185.564056,186.357559,183.556412,184.416824,116.808609,9714725
2012-06-01,181.759079,183.288712,180.305923,180.764816,114.495453,5445894
2012-06-04,180.057358,181.051620,178.776291,180.248566,114.168465,4837227
2012-06-05,179.655838,181.500961,179.311661,180.879547,114.568153,3720099
2012-06-06,182.390060,185.468445,181.663483,185.458893,117.468658,3808800
2012-06-07,186.692154,187.217972,185.411087,185.889099,117.741158,3871351
2012-06-08,185.191208,186.558319,184.225616,186.558319,118.165031,2593243
2012-06-11,187.954117,188.049713,183.910141,184.043976,116.572479,3423872
2012-06-12,183.690247,186.108994,183.690247,185.994263,117.807770,3162790
2012-06-13,185.812622,186.606125,183.891006,184.608032,116.929741,3397094
2012-06-14,184.512421,187.217972,184.263855,186.520081,118.140778,3749910
2012-06-15,187.456985,190.506699,186.806885,190.344162,120.562965,6682894
2012-06-18,188.881454,190.860428,188.499039,189.569794,120.072464,3534329
2012-06-19,190.086044,191.195023,190.057358,190.181641,120.460037,3449290
2012-06-20,189.961761,190.956024,188.814529,190.038239,120.369164,3533597
2012-06-21,190.315491,190.678772,184.694077,184.885284,117.105362,4515164
2012-06-22,185.344162,186.309753,184.722748,185.181641,117.293045,9228858
2012-06-25,184.015289,184.885284,183.250473,184.378586,116.784386,3359334
2012-06-26,185.028687,185.162521,182.361374,183.508606,116.233368,3593951
2012-06-27,183.690247,185.181641,182.504776,184.512421,116.869171,2889784
2012-06-28,182.820267,183.632889,180.592728,182.982788,115.900299,4149796
2012-06-29,185.994263,187.198853,183.948380,186.978973,118.431480,5501542
2012-07-02,187.724670,188.527725,186.281067,187.217972,118.582848,2957042
2012-07-03,186.864243,187.705551,186.338425,187.313583,118.643417,1517118
2012-07-05,186.309753,188.193115,185.114716,186.701721,118.255852,2813949
2012-07-06,185.391968,185.411087,181.395798,182.992355,115.906387,5180733
2012-07-09,182.370941,182.600388,179.780121,181.328873,114.852692,4171553
2012-07-10,181.931168,182.734222,177.437866,178.068832,112.787811,4906054
2012-07-11,178.030594,179.120453,175.439774,177.103256,112.176193,5707081
2012-07-12,176.147232,176.281067,173.852768,175.038239,110.868286,5158140
2012-07-13,175.391968,178.135757,174.980881,177.829834,112.636475,4113918
2012-07-16,177.418732,177.915863,176.462708,176.663483,111.897690,3289042
2012-07-17,177.562134,178.097519,175.143402,175.573608,111.207359,5395896
2012-07-18,176.051620,180.296371,175.478012,179.971313,113.992851,8388397
2012-07-19,184.894836,188.193115,184.483749,186.749527,118.286133,10873588
2012-07-20,185.554489,186.328873,183.718933,183.986618,116.536186,5010026
2012-07-23,181.434036,182.887192,179.923523,182.437866,115.555176,4084107
2012-07-24,182.523895,182.906311,180.267685,181.969406,115.258446,3762567
2012-07-25,181.940720,184.292542,180.994263,182.676865,115.706543,4010155
2012-07-26,184.980881,186.376678,184.101334,185.420654,117.444412,3433913
2012-07-27,186.520081,188.728485,185.420654,187.753342,118.921936,4369456
2012-07-30,187.686417,189.139572,187.304016,188.030594,119.097549,2915202
2012-07-31,187.858505,188.891006,187.265778,187.361374,118.673668,3668322
2012-08-01,188.298279,189.149139,186.156784,186.596558,118.189247,2677028
2012-08-02,185.621414,187.954117,184.531555,185.898666,117.747192,2941980
2012-08-03,187.839386,190.200760,187.533463,189.789673,120.211716,3428893
2012-08-06,190.019119,191.147232,189.789673,190.019119,120.357079,2445339
2012-08-07,190.659653,192.045883,190.057358,191.137665,121.065582,3357032
2012-08-08,189.550674,190.908218,189.445511,190.277252,121.035187,2163442
2012-08-09,189.885284,190.688339,189.187378,189.694077,120.664192,2259465
2012-08-10,189.168259,190.602295,188.565964,190.525818,121.193237,2720123
2012-08-13,190.133850,191.185471,189.091782,190.258133,121.022980,2529542
2012-08-14,190.133850,190.564056,189.024857,189.569794,120.585159,2680166
2012-08-15,190.152969,190.564056,189.216064,189.674957,120.652077,2208943
2012-08-16,190.028687,192.466537,189.407272,192.007645,122.135872,2855057
2012-08-17,192.237091,193.116638,191.835571,192.370941,122.366951,2669183
2012-08-20,191.864243,192.284897,191.233276,191.682602,121.929108,2443456
2012-08-21,192.151047,192.160614,189.646271,189.913956,120.804092,3254420
2012-08-22,189.904404,189.913956,188.240921,188.575531,119.952667,3447721
2012-08-23,188.374756,188.690247,186.845123,187.093689,119.010101,2884240
2012-08-24,186.386230,189.397705,185.659653,189.072662,120.268921,2760917
2012-08-27,189.254303,189.579346,187.007645,187.084137,119.004021,2613745
2012-08-28,186.959854,187.485657,185.946457,186.300186,118.505356,2656003
2012-08-29,186.548752,187.418732,186.328873,186.500961,118.633080,2239904
2012-08-30,186.204590,186.873810,184.684509,184.866150,117.593147,2866981
2012-08-31,185.764816,187.332703,184.952194,186.281067,118.493179,3340192
2012-09-04,187.963669,188.499039,184.751434,185.984711,118.304657,4722062
2012-09-05,185.860428,187.237091,185.363297,186.462708,118.608742,3464875
2012-09-06,187.629059,190.688339,187.485657,190.344162,121.077728,4112558
2012-09-07,190.363297,190.726578,189.369019,190.726578,121.320930,3570730
2012-09-10,190.621414,192.944550,189.990433,192.112808,122.202774,4401568
2012-09-11,191.730408,194.512421,191.692154,194.330780,123.613632,4090488
2012-09-12,194.569794,195.650101,194.034424,194.808792,123.917641,3435064
2012-09-13,195.391968,197.715103,194.512421,197.284897,125.492691,4058062
2012-09-14,197.170166,198.518158,196.988525,197.715103,125.766373,4243727
2012-09-17,196.510513,198.843216,196.510513,198.040146,125.973099,3425755
2012-09-18,197.782028,198.738052,197.399612,197.963669,125.924477,2590001
2012-09-19,198.422562,198.441681,196.950287,197.351822,125.535278,2725458
2012-09-20,196.797318,197.887192,196.271515,197.112808,125.383278,3911099
2012-09-21,198.240921,198.795410,196.864243,196.921600,125.261604,13358989
2012-09-24,196.003830,196.998093,195.889099,196.261948,124.842026,3672611
2012-09-25,196.558319,198.202682,195.936905,195.965576,124.653496,3499079
2012-09-26,196.032501,196.921600,194.933075,195.028687,124.057564,3580772
2012-09-27,195.382416,197.801147,195.162521,196.854691,125.219086,2899407
2012-09-28,196.615677,199.158707,196.281067,198.326965,126.155579,5136801
2012-10-01,198.862335,202.437866,198.795410,201.214142,127.992088,5707917
2012-10-02,201.682602,202.170166,199.330780,200.611862,127.608971,3473766
2012-10-03,200.707458,202.007645,200.095596,201.252396,128.016403,3339146
2012-10-04,201.032501,201.692154,199.359467,201.137665,127.943451,3093545
2012-10-05,201.864243,202.476105,200.822174,201.328873,128.065063,2989886
2012-10-08,200.783936,201.376678,200.009567,200.592728,127.596809,2073800
2012-10-09,200.717010,201.472275,198.565964,198.843216,126.483963,3745098
2012-10-10,198.680695,199.072662,196.032501,196.768646,125.164322,4209627
2012-10-11,197.485657,198.154877,196.587006,196.711288,125.127846,3043860
2012-10-12,196.596558,198.814529,196.520081,198.661575,126.368423,2836752
2012-10-15,199.694077,200.191208,198.680695,199.741867,127.055611,3201701
2012-10-16,200.707458,201.720840,200.258133,201.720840,128.314392,5891177
2012-10-17,192.361374,194.464630,189.818359,191.806885,122.008118,13256899
2012-10-18,191.118546,191.338425,185.535370,186.386230,118.560112,9723511
2012-10-19,186.701721,187.456985,184.684509,184.856598,117.587082,6924834
2012-10-22,185.191208,186.118546,183.977051,185.850861,118.219559,4605015
2012-10-23,185.019119,185.468445,182.543015,182.839386,116.303947,4631060
2012-10-24,183.977051,184.789673,182.179733,182.332703,115.981636,3909948
2012-10-25,182.992355,183.977051,182.323135,183.173996,116.516800,3399082
2012-10-26,183.068832,185.344162,183.049713,184.770554,117.532310,4190799
2012-10-31,186.233276,187.772461,185.114716,185.975143,118.298576,6330706
2012-11-01,186.118546,189.187378,185.994263,188.479919,119.891891,3931705
2012-11-02,188.843216,189.292542,184.789673,184.923523,117.629654,4456065
2012-11-05,183.900574,186.395798,183.565964,185.602295,118.061363,2862065
2012-11-06,186.673035,188.097519,186.118546,186.491394,118.626968,3431926
2012-11-07,184.856598,185.162521,182.753342,182.753342,116.757942,4964525
2012-11-08,182.982788,183.374756,181.730408,181.739960,116.110542,3705141
2012-11-09,181.500961,183.212234,180.573608,181.300186,115.829536,3840494
2012-11-12,181.673035,182.380493,179.168259,180.927338,115.591347,3208500
2012-11-13,180.105164,182.485657,179.971313,180.038239,115.023338,3563408
2012-11-14,180.822174,180.946457,177.131927,177.351822,113.307037,4607002
2012-11-15,177.657745,178.967499,176.653915,177.676865,113.514679,3568638
2012-11-16,178.135757,179.311661,176.959854,178.718933,114.180450,4875197
2012-11-19,180.325043,182.017212,180.019119,181.978973,116.263260,3753989
2012-11-20,181.529633,181.749527,179.971313,180.879547,115.560829,3316029
2012-11-21,180.975143,182.495224,180.640533,181.921600,116.226608,5428322
2012-11-23,182.600388,184.980881,182.409180,184.980881,118.181107,4055970
2012-11-26,183.986618,184.866150,183.336517,184.397705,117.808479,5449974
2012-11-27,183.632889,184.560226,182.600388,182.820267,116.800682,3442281
2012-11-28,182.581268,183.594650,180.946457,183.537292,117.258797,3769366
2012-11-29,184.273422,184.416824,181.835571,183.107071,116.983948,4265483
2012-11-30,183.317398,183.556412,181.166351,181.711288,116.092247,5163474
2012-12-03,182.370941,182.887192,180.076477,181.147232,115.731842,3503682
2012-12-04,181.367111,182.361374,180.707458,181.032501,115.658577,4174272
2012-12-05,180.697891,181.128113,178.718933,180.353729,115.224876,4395397
2012-12-06,180.850861,181.816437,180.124283,181.357559,115.866211,3364564
2012-12-07,181.778198,183.747604,181.749527,183.508606,117.240501,4279500
2012-12-10,183.718933,185.028687,183.221802,184.149139,117.649666,3596671
2012-12-11,184.684509,186.233276,184.655838,185.659653,118.614799,4334624
2012-12-12,186.042068,186.185471,183.996170,184.464630,117.851257,4437027
2012-12-13,183.728485,184.560226,182.954117,183.546844,117.264938,3789867
2012-12-14,183.260040,184.894836,182.848953,183.326965,117.124466,4002937
2012-12-17,183.326965,185.382416,183.326965,185.105164,118.260483,3966850
2012-12-18,185.325043,187.304016,185.315491,187.084137,119.524834,4315691
2012-12-19,186.864243,187.810699,186.424469,186.500961,119.152245,4466943
2012-12-20,185.917786,186.376678,184.665390,186.204590,118.962952,4376987
2012-12-21,184.608032,185.946457,183.145309,184.913956,118.138344,8603664
2012-12-24,184.560226,185.305923,183.575531,183.938812,117.515343,1706235
2012-12-26,183.757172,185.019119,182.552582,183.508606,117.240501,2904219
2012-12-27,183.107071,184.780121,182.313583,184.235184,117.704666,4150110
2012-12-28,182.705551,183.766724,181.481842,181.481842,115.945625,3699284
2012-12-31,180.908218,183.250473,180.535370,183.126190,116.996178,4900405
2013-01-02,185.554489,187.715103,185.277252,187.715103,119.927940,4428869
2013-01-03,187.065002,187.657745,185.889099,186.682602,119.268333,3812356
2013-01-04,185.650101,185.908218,184.302109,185.458893,118.486488,3535689
2013-01-07,184.894836,185.258133,183.881454,184.646271,117.967354,2993966
2013-01-08,184.435944,184.799240,183.173996,184.388138,117.802422,3166137
2013-01-09,184.971313,184.980881,183.221802,183.862335,117.466492,3359752
2013-01-10,184.177826,184.474182,182.868073,184.397705,117.808479,3774073
2013-01-11,185.611862,186.424469,184.416824,185.898666,118.767502,4058898
2013-01-14,184.340347,184.780121,183.317398,184.149139,117.649666,4364121
2013-01-15,182.896744,184.254303,182.017212,184.034424,117.576378,4364017
2013-01-16,183.556412,184.684509,182.934998,184.120453,117.631393,3099193
2013-01-17,185.325043,185.908218,184.741867,185.133850,118.278885,4060154
2013-01-18,185.497131,186.424469,185.277252,185.917786,118.779694,4769342
2013-01-22,185.812622,187.456985,185.478012,187.456985,119.763031,7502226
2013-01-23,194.550674,199.407272,194.416824,195.717010,125.040230,13106903
2013-01-24,194.942642,196.042068,194.149139,195.430206,124.857002,4651771
2013-01-25,195.458893,196.156784,195.152969,195.956024,125.192924,3513409
2013-01-28,195.841293,197.151047,195.305923,195.917786,125.168510,2953590
2013-01-29,195.353729,196.682602,194.684509,194.933075,124.539383,3783487
2013-01-30,194.732315,195.869980,194.254303,194.569794,124.307312,3136326
2013-01-31,194.378586,195.478012,194.034424,194.139572,124.032433,3233604
2013-02-01,195.650101,196.319305,194.875717,196.156784,125.321175,3525752
2013-02-04,195.210327,196.003830,194.617584,194.827911,124.472191,3335485
2013-02-05,195.325043,195.745697,193.604202,193.871887,123.861435,3804197
2013-02-06,191.577438,192.437866,190.783936,192.179733,123.297112,3790913
2013-02-07,191.797318,192.074570,189.942642,190.956024,122.512001,3218228
2013-02-08,191.175903,193.202682,190.898666,192.810699,123.701996,3026392
2013-02-11,192.141495,193.068832,190.965576,191.357559,122.769646,3080156
2013-02-12,191.214142,191.912048,190.267685,191.242828,122.696045,2575043
2013-02-13,191.826004,192.112808,190.793503,191.290634,122.726715,2269611
2013-02-14,190.946457,191.510513,190.497131,190.869980,122.456833,3445733
2013-02-15,191.185471,192.399612,191.032501,192.141495,123.272560,3794679
2013-02-19,191.778198,193.011475,191.414917,191.510513,122.867813,3136222
2013-02-20,191.797318,192.848953,190.114716,190.544937,122.248291,3886308
2013-02-21,189.894836,190.315491,189.397705,189.608032,121.647209,4103353
2013-02-22,190.468445,192.246658,190.095596,192.246658,123.340065,3250863
2013-02-25,192.801147,193.585083,188.824097,188.824097,121.144264,4021661
2013-02-26,189.894836,191.108994,189.139572,190.382416,122.144012,3547614
2013-02-27,190.143402,193.833649,189.866150,193.432129,124.100624,4377615
2013-02-28,193.288712,194.187378,191.959854,191.998093,123.180580,4904903
2013-03-01,191.826004,194.015289,190.592728,193.986618,124.456390,3460482
2013-03-04,193.680695,196.166351,193.642441,196.166351,125.854836,3863296
2013-03-05,196.806885,198.565964,196.644363,197.447418,126.676712,3982959
2013-03-06,197.925430,199.321228,197.571701,199.216064,127.811455,3760161
2013-03-07,199.130020,200.382416,199.082214,200.210327,128.449341,4063082
2013-03-08,200.621414,201.472275,200.219879,201.128113,129.038147,3870723
2013-03-11,200.803055,200.956024,199.847031,200.841293,128.854141,3189986
2013-03-12,200.191208,201.462708,199.894836,201.290634,129.142426,3756814
2013-03-13,200.956024,203.021027,200.544937,202.734222,130.068588,3510271
2013-03-14,202.820267,206.367111,202.820267,206.309753,132.362564,5758753
2013-03-15,205.908218,206.405350,204.024857,205.468445,131.822800,8295094
2013-03-18,203.537292,205.066925,203.288712,203.833649,130.773941,3144276
2013-03-19,204.713196,205.659653,202.514343,204.053543,130.915024,3345736
2013-03-20,205.315491,206.328873,204.875717,205.602295,131.908676,3157874
2013-03-21,203.594650,203.632889,200.869980,202.925430,130.191269,6098598
2013-03-22,202.877625,203.795410,202.313583,202.753342,130.080856,3170949
2013-03-25,203.193115,203.451248,200.812622,201.472275,129.258972,3391655
2013-03-26,202.456985,203.154877,202.198853,203.021027,130.252594,2406114
2013-03-27,201.682602,202.829834,200.860428,201.615677,129.350952,3371676
2013-03-28,200.602295,204.053543,200.516251,203.919693,130.829193,3922395
2013-04-01,203.441681,204.110901,201.959854,203.040146,130.264877,2243147
2013-04-02,203.556412,205.267685,202.265778,204.933075,131.479309,3260173
2013-04-03,204.894836,205.439774,203.279160,203.307846,130.436615,3272725
2013-04-04,203.412994,203.565964,200.803055,202.017212,129.608582,3880137
2013-04-05,199.904404,200.611862,197.265778,200.200760,128.443207,4338808
2013-04-08,199.875717,200.114716,198.212234,200.114716,128.388000,2459355
2013-04-09,200.344162,200.764816,199.435944,200.019119,128.326706,2695856
2013-04-10,202.543015,203.164429,201.214142,202.676865,130.031723,3686313
2013-04-11,202.198853,203.718933,201.577438,203.556412,130.596100,3823758
2013-04-12,201.520081,202.189301,200.554489,202.084137,129.651520,3311008
2013-04-15,201.185471,202.380493,200.057358,200.057358,128.351151,4412133
2013-04-16,201.567871,202.676865,200.000000,202.676865,130.031723,2991037
2013-04-17,201.271515,201.806885,200.286804,200.449326,128.602676,3420211
2013-04-18,200.869980,201.003830,197.084137,198.040146,127.056969,6801092
2013-04-19,187.131927,187.858505,181.414917,181.644363,116.537918,19713962
2013-04-22,182.743790,182.963669,179.426392,179.569794,115.206932,10298288
2013-04-23,180.946457,184.082214,180.315491,183.183563,117.525421,6585721
2013-04-24,183.709366,184.034424,182.686417,183.279160,117.586777,3863819
2013-04-25,184.216064,186.587006,183.862335,185.420654,118.960716,4864841
2013-04-26,185.621414,186.147232,184.751434,185.764816,119.181496,3650854
2013-04-29,186.214142,190.898666,186.089859,190.391968,122.150177,6205290
2013-04-30,190.372849,193.680695,188.671127,193.632889,124.229401,7886735
2013-05-01,192.992355,193.279160,190.439774,190.850861,122.444542,5124459
2013-05-02,191.319305,193.527725,190.965576,193.489487,124.137398,4126575
2013-05-03,194.971313,196.290634,194.789673,195.516251,125.437737,4699364
2013-05-06,194.827911,195.019119,192.657745,193.862335,124.376678,5048519
2013-05-07,193.891006,194.770554,192.782028,194.674957,124.898018,3609746
2013-05-08,194.015289,195.841293,193.604202,195.812622,126.216690,3767378
2013-05-09,195.688339,195.984711,193.804977,194.302109,125.243065,3705246
2013-05-10,194.426392,195.535370,193.900574,195.478012,126.001038,3430043
2013-05-13,195.200760,195.478012,193.326965,193.565964,124.768570,3816226
2013-05-14,193.202682,194.713196,193.193115,194.273422,125.224564,3869886
2013-05-15,193.355637,194.722748,193.154877,194.378586,125.292343,4213393
2013-05-16,195.028687,197.504776,195.028687,195.688339,126.136574,4714322
2013-05-17,196.223709,200.286804,195.975143,199.273422,128.447495,5966489
2013-05-20,198.871887,199.952194,198.298279,198.470367,127.929878,3780767
2013-05-21,198.126190,200.267685,197.896744,199.474182,128.576889,3120113
2013-05-22,199.330780,200.908218,197.055450,197.887192,127.553932,5425393
2013-05-23,196.443588,199.435944,196.108994,197.093689,127.042480,5417339
2013-05-24,195.688339,197.351822,195.430206,196.673035,126.771347,3447407
2013-05-28,198.317398,199.416824,198.049713,198.642441,128.040741,4196029
2013-05-29,197.151047,199.254303,196.978973,198.776291,128.127029,3597612
2013-05-30,197.868073,201.711288,197.868073,200.152969,129.014420,4602086
2013-05-31,199.416824,202.657745,198.871887,198.871887,128.188660,5176654
2013-06-03,199.091782,200.812622,198.212234,199.761002,128.761749,3474812
2013-06-04,199.426392,199.808792,196.061188,197.122375,127.060966,3763822
2013-06-05,196.137665,197.217972,193.499039,193.824097,124.934998,4409308
2013-06-06,194.072662,195.219879,192.609940,194.837479,125.588158,3848652
2013-06-07,195.841293,197.275330,195.133850,197.275330,127.159607,3089256
2013-06-10,197.868073,197.877625,195.889099,196.003830,126.340012,2774306
2013-06-11,194.235184,196.892929,193.604202,195.009567,125.699059,2943862
2013-06-12,195.592728,196.204590,191.692154,192.351822,123.986000,3566651
2013-06-13,192.170166,195.411087,191.529633,194.808792,125.569672,3032877
2013-06-14,195.000000,195.736145,192.934998,193.307846,124.602226,2933507
2013-06-17,194.493301,196.147232,193.642441,194.110901,125.119812,3368015
2013-06-18,194.091782,197.026764,193.948380,195.860428,126.247551,3428579
2013-06-19,195.449326,196.013382,193.049713,193.059280,124.441971,2977021
2013-06-20,191.845123,192.829834,188.604202,188.671127,121.613441,4722481
2013-06-21,189.770554,189.789673,185.028687,186.864243,120.448769,9324881
2013-06-24,185.458893,186.338425,182.925430,185.028687,119.265633,4556585
2013-06-25,186.720840,186.988525,184.655838,186.405350,120.153015,4023125
2013-06-26,187.351822,187.600388,185.946457,186.290634,120.079048,3472929
2013-06-27,187.428299,188.240921,186.701721,187.045883,120.565872,3675853
2013-06-28,183.298279,184.187378,180.124283,182.705551,117.768166,10518367
2013-07-01,183.699814,185.277252,182.715103,182.868073,117.872902,4646750
2013-07-02,182.390060,184.732315,181.892929,183.078400,118.008507,3825954
2013-07-03,182.581268,185.678772,182.131927,184.751434,119.086929,1958740
2013-07-05,185.936905,186.577438,183.891006,186.357559,120.122192,2516048
